gene	betweenness	eigenvector
PUS3	0.000000	0.000195
C11orf16	0.000000	0.000357
TECRL	0.000000	0.000212
LOC401052	0.000000	0.000147
APOBEC4	0.000000	0.000144
MMP8	0.000000	0.000209
ASPHD1	0.000000	0.000476
RGS22	0.000000	0.000738
FAM135A	0.000000	0.005107
CASQ1	0.000000	0.000173
MEG8	0.000000	0.000015
FAM57A	1.000000	0.000758
ZC3H6	0.000000	0.001607
HOXA13	0.000000	0.001301
HDHD3	21.000000	0.001570
GAGE2D	0.000000	0.000172
LRRC66	0.000000	0.000559
TSHZ1	0.000000	0.000983
SNORD30	0.000000	0.000175
MMD	0.000000	0.000520
SNORD29	0.000000	0.000175
FAM200B	3.000000	0.000999
MIR17HG	0.000000	0.000136
SNORD27	0.000000	0.000175
SNORD87	0.000000	0.000175
SNORD31	0.000000	0.000175
NDUFC1	0.000000	0.000282
CALCB	0.000000	0.000162
FOXD1	0.000000	0.000184
LOC642852	0.000000	0.000116
EN2	0.000000	0.000213
SNORD28	0.000000	0.000175
C9orf85	0.000000	0.000981
HSBP1L1	0.000000	0.000193
ZNF813	18.000000	0.000768
ZNF773	0.000000	0.001536
ZNF652	0.000000	0.001331
ZNF485	0.000000	0.002342
ZFP82	0.000000	0.002063
POU3F3	0.000000	0.000342
ONECUT2	0.000000	0.001366
MXRA8	1.000000	0.000941
CABP4	0.000000	0.000623
KRTAP1-3	35.000000	0.002396
SAA2	4.000000	0.000098
KRTAP1-5	8.000000	0.000507
FGF11	2.000000	0.009661
TIMD4	0.000000	0.000665
TSPYL5	101.000000	0.007030
LOC113230	0.000000	0.000765
CLDN4	0.000000	0.003387
NDST3	0.000000	0.000496
BCAS1	0.000000	0.001073
OR5AC2	0.000000	0.000478
LMAN1L	0.000000	0.000499
OR4L1	0.000000	0.000487
LRRC31	138.000000	0.010176
PQLC3	0.000000	0.000452
NEUROD6	0.000000	0.000030
KRT28	0.000000	0.001586
RAB37	0.000000	0.000346
RAB3C	0.000000	0.001606
ZNF735	0.000000	0.000332
KRT37	8.000000	0.003088
KRT74	0.000000	0.002762
EFHB	0.000000	0.000984
LRRC70	0.000000	0.000324
ARHGEF33	0.000000	0.000693
CSMD2	0.000000	0.000317
OR51L1	0.000000	0.000110
OR4B1	0.000000	0.000138
LOXHD1	0.000000	0.000352
CCDC105	0.000000	0.000264
MYOM3	0.000000	0.000431
ZNF831	0.000000	0.001212
OR13C8	0.000000	0.000133
ZNF582	0.000000	0.000571
FAM47A	0.000000	0.000131
GIMAP7	0.000000	0.000107
TAS2R31	0.000000	0.000253
CDH20	0.000000	0.000130
TMEM80	1.000000	0.001046
SLC26A11	0.000000	0.011480
PPIL6	0.000000	0.000364
OR52L1	0.000000	0.000136
KY	0.000000	0.000121
COL28A1	0.000000	0.000264
POTEA	0.000000	0.000150
VWC2	1.000000	0.000624
OR5B2	0.000000	0.000120
OR7A10	0.000000	0.000132
FAM166A	0.000000	0.000206
GALNTL6	0.000000	0.000132
ZNF727	0.000000	0.000210
ATAD2B	1.000000	0.001667
PCDHA5	0.000000	0.000122
GSDMC	0.000000	0.000124
ADAMTS9	0.000000	0.000399
LPAR5	0.000000	0.000336
DSCAML1	0.000000	0.000556
SLC5A7	0.000000	0.000486
SLC28A3	0.000000	0.001212
GAL3ST2	1.000000	0.000487
SEPW1	0.000000	0.000277
TMEM200C	0.000000	0.000351
C16orf90	0.000000	0.000181
RNF112	1139.000000	0.035021
OR52N1	0.000000	0.000138
CXorf36	0.000000	0.000193
TAS1R3	0.000000	0.000863
FAM186B	0.000000	0.001898
SYDE2	0.000000	0.003013
NPFF	0.000000	0.000091
C12orf29	0.000000	0.002107
KCNG4	1.000000	0.000334
NCR2	0.000000	0.000127
IGDCC3	0.000000	0.000120
DENND4B	0.000000	0.001502
SYT15	1.000000	0.000157
SPNS2	0.000000	0.003273
AFF2	0.000000	0.000661
ZNF749	0.000000	0.000889
GJA8	7.000000	0.002200
PCNX	0.000000	0.001009
COL5A3	0.000000	0.000653
PCDHA8	42.000000	0.001340
TDRD10	0.000000	0.000309
ZNF805	0.000000	0.001861
VOPP1	0.000000	0.001187
SALL4	0.000000	0.001541
CECR2	0.000000	0.001841
MUC4	0.000000	0.000324
WNT8A	0.000000	0.000172
ADCY10	0.000000	0.000427
AK3	0.000000	0.004379
CHST9	0.000000	0.000417
OPLAH	0.000000	0.002359
WDR87	0.000000	0.002968
CX3CR1	0.000000	0.000081
TSPY1	0.000000	0.000036
SLFN13	0.000000	0.000079
MMP25	0.000000	0.000308
HCRTR1	0.000000	0.000346
SSTR5	2.000000	0.000078
PLA2G2E	0.000000	0.000324
FAM57B	0.000000	0.000092
LCTL	0.000000	0.000516
MGC15885	0.000000	0.000076
PLCH2	0.000000	0.000251
SYCP2	0.000000	0.000437
SLC30A10	2.000000	0.004243
GRID2IP	0.000000	0.000723
ZFAND1	0.000000	0.001550
ZNF780A	0.000000	0.002087
ASTN1	0.000000	0.000303
CALY	0.000000	0.000367
ANKRD42	0.000000	0.000387
QRSL1	0.000000	0.004568
SLITRK6	0.000000	0.000464
CALML4	0.000000	0.000098
OR6M1	0.000000	0.000218
SAGE1	0.000000	0.000516
LOC652276	0.000000	0.000299
RMRP	0.000000	0.000364
C1QTNF8	0.000000	0.000522
SNORA40	0.000000	0.000432
FSCN2	0.000000	0.000382
CCDC144B	1.000000	0.000327
FLJ42627	0.000000	0.000428
KCNK7	0.000000	0.000350
DSEL	0.000000	0.001679
LOC202181	0.000000	0.000343
ALPK2	0.000000	0.001386
ZC3H12C	0.000000	0.000514
PCDHGB7	0.000000	0.000430
PLEKHM3	2.000000	0.001790
ZNF628	0.000000	0.001622
SLC45A4	0.000000	0.002388
CCDC142	0.000000	0.001179
LRRC37B	0.000000	0.000745
ZXDA	0.000000	0.000980
CLCN4	0.000000	0.000674
NTN3	0.000000	0.000718
CPEB3	0.000000	0.000411
KIAA1324L	0.000000	0.000792
GABRQ	0.000000	0.000543
ATP10D	0.000000	0.000827
ARHGAP11B	9.000000	0.002667
DISP2	0.000000	0.000670
ZNF611	6.000000	0.000842
COL15A1	0.000000	0.001177
LOC90784	0.000000	0.000475
NTSR1	2.000000	0.002470
PCSK6	2.000000	0.001468
LRRC37A2	0.000000	0.000807
SLC2A13	0.000000	0.001601
TTPAL	0.000000	0.000659
PRDM11	0.000000	0.000986
PGBD5	0.000000	0.000477
LRRC37A	0.000000	0.000675
SLC23A2	4.000000	0.000799
PIK3C2G	0.000000	0.000594
ZNF804A	0.000000	0.001062
C9orf84	0.000000	0.000079
SLCO1B3	7.000000	0.003210
DPPA3	0.000000	0.001464
AQP7P3	0.000000	0.000054
TBC1D8B	0.000000	0.000834
FCRLA	0.000000	0.000287
SEZ6L	0.000000	0.000405
HLA-DQB1	56.000000	0.001193
SLC17A7	0.000000	0.000825
SLC17A8	0.000000	0.001045
SLC6A1	4.000000	0.001462
HABP2	0.000000	0.000656
LRRC69	0.000000	0.000041
PDPN	0.000000	0.000534
NUDT4	0.000000	0.002882
CA1	0.000000	0.000360
IRAK1BP1	0.000000	0.000403
KLHL30	0.000000	0.000039
SLC12A1	0.000000	0.001897
DAOA	0.000000	0.000002
MT1G	7.000000	0.000286
PCOLCE	0.000000	0.001173
KCNH5	2.000000	0.001082
DMP1	0.000000	0.000117
RAB19	0.000000	0.000124
C1orf53	0.000000	0.000062
COX7B	3.000000	0.000339
ANKRD34C	0.000000	0.002015
LTBP2	17.500000	0.001282
MMP20	0.000000	0.000268
KRT39	0.000000	0.002333
SCN10A	0.000000	0.000329
UHMK1	316.000000	0.000673
FAM196B	0.000000	0.000124
TRIM60	0.000000	0.000467
TMC2	0.000000	0.000168
ZC3H12B	0.000000	0.000135
ATP8B3	0.000000	0.000990
HCG18	0.000000	0.000227
H19	0.000000	0.001727
PAQR6	0.000000	0.000217
ZNF841	0.000000	0.000480
CBWD5	0.000000	0.001482
ARMCX6	0.000000	0.000235
NBPF6	0.000000	0.000227
LRRC37A3	0.000000	0.000570
FILIP1L	0.000000	0.000940
SPOCD1	0.000000	0.000317
ACRC	0.000000	0.000381
GPC2	2.000000	0.000472
SECTM1	0.000000	0.000304
TIAF1	0.000000	0.000180
ABCB5	0.000000	0.000676
MBOAT2	0.000000	0.003071
ZNF548	0.000000	0.000036
ZNF470	0.000000	0.000137
SLC25A18	0.000000	0.003959
NEURL1B	0.000000	0.000071
SNORA81	0.000000	0.000144
ATP8B4	0.000000	0.000387
CHST13	0.000000	0.000898
CHST2	0.000000	0.000613
ADCY4	0.000000	0.000355
CCDC38	0.000000	0.000512
TRPM6	0.000000	0.001239
TMEM127	0.000000	0.001128
HSFY2	0.000000	0.000084
C2orf43	0.000000	0.001498
COL22A1	0.000000	0.002223
TRPC7	0.000000	0.000036
PRND	0.000000	0.000139
SLC44A2	0.000000	0.002648
ZPBP	0.000000	0.000064
EDDM3A	6.000000	0.000446
PCDH18	8.000000	0.000223
VAX1	0.000000	0.001093
C14orf119	24.000000	0.001581
IFI27L1	0.000000	0.001625
GAL3ST3	0.000000	0.000019
HIATL2	0.000000	0.000019
RIMBP3C	0.000000	0.000532
ZNF438	1.000000	0.002113
NHLRC4	3.000000	0.000208
RWDD2A	0.000000	0.000077
C5orf45	1.000000	0.000748
CTAG1B	1.000000	0.002011
KRTAP19-1	0.000000	0.000733
KRTAP15-1	0.000000	0.000956
KRTAP11-1	22.833333	0.001245
KRTAP19-6	0.000000	0.001263
KRTAP19-2	0.000000	0.000784
KRTAP1-1	259.000000	0.001826
KRTAP12-3	23.000000	0.001004
FAM166B	101.000000	0.000237
SLC39A2	36.000000	0.001348
CLDN9	0.000000	0.000077
LRRC23	32.000000	0.000295
SRRM4	0.000000	0.001315
KRTAP10-6	54.500000	0.000753
SLC35E2	0.000000	0.000429
CCDC13	0.000000	0.001508
ZNF837	19.000000	0.001054
ZNF575	0.000000	0.000655
ZNF552	2.000000	0.001735
DNAJB13	0.000000	0.001249
GAS2L2	90.000000	0.001929
GRXCR1	0.000000	0.000258
FAM25A	4.000000	0.000232
FFAR2	9.000000	0.000975
EVI2B	43.000000	0.000196
LCE2B	6.000000	0.001962
GPR151	1.000000	0.000494
CRYBA1	0.000000	0.000146
GOLGA6L9	135.000000	0.002526
FADS6	0.000000	0.000104
CTNS	0.000000	0.000191
GSC2	1.000000	0.001757
DEFB118	0.000000	0.000015
CLDN7	3.000000	0.000965
PRR20D	0.000000	0.001898
PRR20C	0.000000	0.001898
TMEM167B	8.000000	0.000409
HHAT	0.000000	0.000152
PSORS1C1	0.000000	0.000016
EBF2	2.000000	0.000583
SPDYC	0.000000	0.000557
ZNF835	0.000000	0.000953
RBMY1J	93.000000	0.000745
VCX2	0.000000	0.000275
LCE2C	5.000000	0.001103
MYOZ3	108.000000	0.001144
KIAA1045	0.000000	0.000216
REP15	0.000000	0.000213
OXER1	1.000000	0.000636
VMAC	0.000000	0.000255
FGF14	0.000000	0.000878
TRPM5	0.000000	0.000137
CCDC125	0.000000	0.001509
TAS2R19	0.000000	0.001036
PGA4	0.000000	0.000663
PANX2	0.000000	0.000446
TEX12	0.000000	0.000326
FNDC8	0.000000	0.000404
FRMD7	0.000000	0.000070
SCARF1	1.000000	0.000174
ZCCHC13	0.000000	0.000174
C10orf11	0.000000	0.000449
KRTAP5-11	7.000000	0.000489
KRTAP5-2	25.000000	0.000485
TMEM187	29.000000	0.000365
GJC3	0.000000	0.000126
GOLT1A	0.000000	0.000358
HAPLN2	78.000000	0.000705
MPP4	0.000000	0.000028
OR10G4	0.000000	0.000348
GAGE12J	0.000000	0.000014
GAGE2C	0.000000	0.000014
FOXN4	0.000000	0.000011
SHOX	0.000000	0.000142
CLDN22	0.000000	0.000024
KRTAP22-1	0.000000	0.000342
TBX15	0.000000	0.000192
C20orf85	1.000000	0.000542
FCRL4	1.000000	0.000081
SLC22A18AS	4.000000	0.000064
LEUTX	0.000000	0.000318
KRTAP5-3	0.000000	0.000803
KRTAP5-4	10.000000	0.000630
TMIE	0.000000	0.000471
C5orf49	0.000000	0.000063
WFDC6	0.000000	0.000617
POU6F1	0.000000	0.000237
TSPY3	0.000000	0.000032
GYPC	41.000000	0.000082
TSPAN12	3.000000	0.000173
TMEM72	1.500000	0.001007
STRA8	0.000000	0.000277
CCDC96	1.000000	0.003230
GGTLC2	4.000000	0.000038
TNFAIP8L3	0.000000	0.000101
PSORS1C2	74.000000	0.000670
SLC37A4	0.000000	0.002310
ISM2	0.000000	0.000597
KRTAP9-8	12.000000	0.000981
KRTAP10-10	0.000000	0.000190
SLC17A9	1.000000	0.002025
NKAIN4	0.000000	0.000025
ARHGEF19	0.000000	0.002429
ZNF383	0.000000	0.000871
NXF2B	0.000000	0.000007
PPP1R2P9	0.000000	0.000186
SGK494	2.000000	0.000139
KRTAP19-3	0.000000	0.000094
ZNF500	0.000000	0.000562
SPAG11B	0.000000	0.000013
C7orf57	0.000000	0.000097
GSDMD	8.000000	0.001583
PAQR8	0.000000	0.000005
ERICH1	0.000000	0.001306
DMRT2	0.000000	0.000104
NPVF	0.000000	0.000060
TMPRSS11D	0.000000	0.000206
PGLYRP2	0.000000	0.000057
SRL	0.000000	0.000168
DEFB131	0.000000	0.000089
PRB4	0.000000	0.000182
OTOP2	0.000000	0.000032
MYADML2	0.000000	0.000063
PTPLAD2	0.000000	0.000012
C1orf56	0.000000	0.000066
NT5C1A	0.000000	0.000419
SYCE2	1.000000	0.000324
CCDC152	0.000000	0.000866
CT45A1	0.000000	0.000677
ZNF474	3.000000	0.001147
ZNF229	0.000000	0.000677
HOXC5	0.000000	0.001375
OTP	0.000000	0.000117
TMCO5A	0.000000	0.000218
TGM7	66.500000	0.000772
SHF	0.000000	0.000003
ANKK1	2.500000	0.001071
HHIPL1	2.000000	0.000826
ANKRD1	5.000000	0.000845
STC1	0.000000	0.000808
SFTPB	0.000000	0.000062
FBXO39	0.000000	0.000808
DNAJC22	0.000000	0.001649
C10orf120	0.000000	0.000067
CXorf38	0.000000	0.001146
H1FNT	0.000000	0.006792
LY6G6D	0.000000	0.000485
C22orf15	0.000000	0.000367
FIGLA	0.000000	0.000115
PRB3	0.000000	0.000254
AQP12B	3.000000	0.000893
DBX1	0.000000	0.000083
GPR97	0.000000	0.000111
CLEC17A	4.000000	0.000659
KIR3DL3	0.000000	0.000327
GJA4	0.000000	0.000163
ZNF134	0.000000	0.000057
FAM159A	0.000000	0.000050
TOMM20L	0.000000	0.000115
GUCA1B	0.000000	0.000417
ANKRD53	0.000000	0.000038
C8orf46	101.000000	0.000032
STH	0.000000	0.000446
TRPM1	0.000000	0.000877
DEXI	0.000000	0.000037
CHODL	21.000000	0.000297
TMEM45A	19.000000	0.000210
CLDN6	0.000000	0.000231
CH25H	1.000000	0.000013
FAM72B	0.000000	0.000012
TPSG1	0.000000	0.000114
HRASLS2	0.000000	0.000261
MCCD1	0.000000	0.000445
RGL3	0.000000	0.000756
ZNF493	1.000000	0.000279
ABHD8	85.000000	0.000281
C20orf202	0.000000	0.000167
TAS2R10	0.000000	0.000004
ZSCAN5B	0.000000	0.000389
TMEM71	3.000000	0.000110
C16orf92	0.000000	0.000198
GGT6	2.000000	0.000142
C16orf54	0.000000	0.000050
TMEM121	0.000000	0.000276
NUDT10	0.000000	0.002138
ESPNL	0.000000	0.000448
NEUROG2	0.000000	0.000212
FCRL2	0.000000	0.000050
PI16	0.000000	0.000030
H2BFWT	0.000000	0.000819
CNR2	12.500000	0.003340
KRTAP21-2	4.000000	0.000614
GRAPL	0.000000	0.000007
SRD5A2	0.000000	0.000077
CHCHD5	2.000000	0.000260
SPANXA2	0.000000	0.000017
LRRN4	1.000000	0.000019
TAS2R5	0.000000	0.000029
FEZF1	0.000000	0.000601
PRRG1	0.000000	0.000348
ZSWIM3	0.000000	0.000013
TAAR9	0.000000	0.000017
CARTPT	0.000000	0.000557
SDS	0.000000	0.000019
TSPAN31	2.000000	0.000966
GPR45	196.500000	0.004817
PGLYRP3	1.000000	0.000042
TMEM88	1.000000	0.000196
LBX2	0.000000	0.000319
ZXDB	1.000000	0.000557
PRSS53	0.000000	0.000060
PIGF	0.000000	0.000528
RHD	0.000000	0.000054
TMCO2	0.000000	0.000108
GUCA1C	0.000000	0.000007
FUT7	16.000000	0.000533
C16orf72	1368.833333	0.029522
C12orf60	0.000000	0.000004
FAM180B	0.000000	0.000168
ZIM3	0.000000	0.000126
C12orf40	0.000000	0.000095
S100A7L2	0.000000	0.000527
TCTA	0.000000	0.000012
DENND2A	0.000000	0.000808
OTOP3	0.000000	0.000129
HIGD2B	0.000000	0.000323
LYPD2	0.000000	0.000071
GRINA	0.000000	0.000126
ZNF776	4.000000	0.000770
DAPL1	0.000000	0.000141
RAET1L	0.000000	0.000213
CLDN23	0.000000	0.000234
ZNF534	0.000000	0.000030
RHBDL2	0.000000	0.000862
PLA2G2F	0.000000	0.000527
ZNF230	0.000000	0.000512
CCDC78	1.000000	0.000248
C1orf74	0.000000	0.000185
ARL16	5.500000	0.003563
LENEP	0.000000	0.000692
LY6G6C	0.000000	0.000094
PSMB11	0.000000	0.000157
NUDT2	1.000000	0.001238
B4GALNT2	0.000000	0.000701
OR6C1	0.000000	0.000007
ANKRD37	0.000000	0.000282
MS4A6E	0.000000	0.000089
TMC4	7.000000	0.000452
ZNF789	0.000000	0.000290
MT1B	0.000000	0.000017
RBMY1E	0.000000	0.000010
ZBTB12	0.000000	0.000300
LRRC48	0.000000	0.000573
PRRT1	29.000000	0.000276
ABCG4	0.000000	0.000056
GPR148	0.000000	0.000022
EIF4E1B	0.000000	0.000017
PTCHD3	0.000000	0.000631
RDM1	0.000000	0.000212
GJD4	0.000000	0.000573
TPK1	2.000000	0.000742
GPHB5	0.000000	0.000001
LRRC3B	0.000000	0.000198
DEFB112	0.000000	0.000008
OR5H1	0.000000	0.000102
OR7A17	0.000000	0.000287
PLCXD3	0.000000	0.000018
TMEM95	0.000000	0.000163
CEND1	25.000000	0.001590
OR2G6	0.000000	0.000391
ZNF345	0.000000	0.000030
MEG3	0.000000	0.000377
KLHDC1	0.000000	0.000208
C17orf98	0.000000	0.000022
FER1L4	0.000000	0.000838
DCAF8L1	0.000000	0.000268
TRIM67	4597.500000	0.167722
KLK1	4.000000	0.001001
MDGA1	0.000000	0.000079
PAQR9	0.000000	0.000077
UTS2	0.000000	0.003075
CCDC108	0.000000	0.000124
C1QL3	0.000000	0.000096
C1QL2	0.000000	0.000003
COL9A3	0.000000	0.000751
RPRML	0.000000	0.000189
SLC7A4	0.000000	0.002271
UQCRHL	4.000000	0.000294
FER1L5	0.000000	0.000538
ISPD	0.000000	0.000203
CD300LD	0.000000	0.000240
ILDR2	0.000000	0.001813
CWH43	0.000000	0.000228
NAALADL1	0.000000	0.000362
VTCN1	0.000000	0.001110
COL16A1	13.000000	0.001359
KCNV1	0.000000	0.000927
CACNA2D3	101.000000	0.000209
TBC1D28	0.000000	0.000122
ZNF674	0.000000	0.000842
PLA2G4F	0.000000	0.000744
ALPK3	0.000000	0.001727
SPEF2	0.000000	0.001923
B3GAT2	0.000000	0.000591
ZSCAN2	0.000000	0.001251
C7orf72	0.000000	0.000284
GK3P	0.000000	0.000123
TDRD12	0.000000	0.000325
AIF1	0.000000	0.000870
GPATCH3	0.000000	0.000386
FAM3D	0.000000	0.000497
XRRA1	0.000000	0.000966
ECT2L	3.000000	0.001084
FER1L6	0.000000	0.000519
CAPN12	4.000000	0.001348
HECTD2	0.000000	0.000549
KIAA0895	0.000000	0.000351
PRDM9	0.000000	0.000337
FAM69C	0.000000	0.000060
FRG2	0.000000	0.000087
PAMR1	0.000000	0.000097
PCP4L1	0.000000	0.000340
VSTM2B	0.000000	0.000140
FHAD1	1.000000	0.000822
ZNF878	0.000000	0.000423
HILS1	0.000000	0.000087
TRIM77	0.000000	0.000099
XPNPEP2	0.000000	0.000148
ANKRD31	0.000000	0.000201
UNC13C	0.000000	0.000626
CNBD1	0.000000	0.000130
PPM1N	0.000000	0.000307
STEAP4	0.000000	0.000399
SYCN	0.000000	0.000641
OR5B3	0.000000	0.000129
SLC4A11	0.000000	0.001421
KIF4B	0.000000	0.001187
OVCH1	0.000000	0.000113
OR2T11	0.000000	0.000116
CCDC30	0.000000	0.001039
ZNF385D	0.000000	0.000159
OSGEPL1	1.000000	0.000669
PATL2	0.000000	0.000153
CNTNAP5	0.000000	0.000507
OSGIN2	0.000000	0.000392
ZIK1	0.000000	0.000117
GLRA4	0.000000	0.000116
FNDC7	0.000000	0.000109
MACC1	0.000000	0.002343
CGREF1	2.000000	0.001060
PLCXD2	0.000000	0.000058
OR5M3	0.000000	0.000145
SLC22A1	1.000000	0.000325
FAM98C	0.000000	0.000179
ABCA12	0.000000	0.001490
ADAMTS20	0.000000	0.000267
CNGB3	0.000000	0.000111
CPNE9	0.000000	0.001149
DEFB130	0.000000	0.000192
KCNH7	0.000000	0.000143
OR7G1	0.000000	0.000249
SIDT1	0.000000	0.001009
TTC16	0.000000	0.000622
ZNF665	0.000000	0.000142
PDGFRL	2.000000	0.000447
OR4D2	101.000000	0.000193
PCDH19	0.000000	0.000587
SLC7A7	1.000000	0.000532
ELFN1	0.000000	0.001241
WDR78	0.000000	0.000428
MSLNL	0.000000	0.001095
FAM186A	0.000000	0.000980
MYO3A	0.000000	0.001144
CATSPERB	0.000000	0.000585
ART1	16.000000	0.000532
HS3ST5	0.000000	0.000281
GPR182	40.000000	0.007790
CCR8	1.000000	0.000204
MMP24	38.000000	0.000109
CHRM2	0.000000	0.000158
GJC2	0.000000	0.000033
NPAS3	0.000000	0.000557
ECHDC3	0.000000	0.000490
NEGR1	0.000000	0.001644
TRANK1	0.000000	0.001133
DBX2	0.000000	0.000649
SPHKAP	0.000000	0.000770
C6orf62	0.000000	0.000599
TTC22	0.000000	0.000246
UCK1	0.000000	0.000741
MCTP1	0.000000	0.000780
MMP21	0.000000	0.000090
GPBAR1	0.000000	0.000398
TRIM66	22.000000	0.004866
SERPINI1	0.000000	0.000619
CAPS	4.000000	0.001411
CARNS1	0.000000	0.000376
NKX2-4	0.000000	0.000388
ARHGEF10L	0.000000	0.003959
COL4A4	0.000000	0.000957
CLYBL	0.000000	0.001247
CXCL17	0.000000	0.000022
CXCL3	26.000000	0.000098
HFE2	0.000000	0.000233
REG3G	0.000000	0.000077
KIAA1257	0.000000	0.000136
TMEM88B	0.000000	0.000051
OR9I1	0.000000	0.000048
PTCHD1	0.000000	0.000049
NKAIN3	0.000000	0.000188
VSIG10L	0.000000	0.000033
FAM106A	0.000000	0.000259
CYP2U1	0.000000	0.000505
ATP10B	0.000000	0.000308
C2orf66	0.000000	0.000022
HGSNAT	0.000000	0.000094
RAB20	0.000000	0.000184
LY6K	0.000000	0.000371
FLRT2	16.000000	0.000985
DLX1	0.000000	0.000339
DLX6	1.000000	0.001792
HAPLN4	0.000000	0.000054
B3GALT1	0.000000	0.000285
GADL1	0.000000	0.000816
GRIN2D	0.000000	0.000686
DTHD1	0.000000	0.000215
ATP13A4	0.000000	0.000143
OTOP1	0.000000	0.000184
WDR17	0.000000	0.000163
RRP7B	0.000000	0.000127
SLC25A34	0.000000	0.000138
TMEM156	0.000000	0.000114
DNAJC25	7.000000	0.011510
DNAJC27	0.000000	0.000300
ZNF514	0.000000	0.000887
TDRD5	0.000000	0.000420
FAM76A	0.000000	0.001175
OR6K3	0.000000	0.000173
TMEM135	0.000000	0.000217
THSD1	0.000000	0.000431
GJD3	361.000000	0.013163
LPPR4	0.000000	0.001050
GPR162	0.000000	0.000056
ITGBL1	0.000000	0.000061
DMRTC1B	0.000000	0.000090
LRRC14B	0.000000	0.000527
ZNF717	0.000000	0.000114
PRAMEF22	0.000000	0.000136
FAM47E	0.000000	0.000530
KCNE2	3.000000	0.000174
OR4N2	0.000000	0.000389
PPP4R1L	1.000000	0.001374
MEI1	0.000000	0.000198
C3orf18	0.000000	0.002652
MFAP5	0.000000	0.000963
OR2A4	0.000000	0.002598
SEMA3E	0.000000	0.000387
CRLF2	0.000000	0.001005
DEFB136	0.000000	0.000647
TM4SF5	0.000000	0.000793
CHIC1	0.000000	0.000344
CTXN1	0.000000	0.000238
C7orf34	61.000000	0.001883
MS4A15	0.000000	0.000653
KCNMB3	0.000000	0.000536
PM20D1	0.000000	0.000308
B3GNT8	0.000000	0.000329
TECTB	0.000000	0.001578
ZDHHC12	95.000000	0.001246
B3GALT5	0.000000	0.000157
TLR8	0.000000	0.000333
P2RY10	12.000000	0.001862
OR10S1	0.000000	0.000099
CHST5	0.000000	0.000845
CIB2	22.000000	0.001634
MLNR	31.000000	0.000852
IGFBPL1	0.000000	0.000730
CXorf40A	0.000000	0.000026
C1orf54	370.500000	0.001351
FAM153C	0.000000	0.000337
PCDHB1	0.000000	0.000252
TRIM61	0.000000	0.000000
N4BP2L1	0.000000	0.000096
SLC22A4	20.000000	0.004196
SPANXN5	0.000000	0.000131
HCRTR2	0.000000	0.000435
LCN6	2.000000	0.001092
SAA1	160.000000	0.001172
NTN5	0.000000	0.000482
OPTC	0.000000	0.000338
LECT2	0.000000	0.000456
SLC22A15	4.000000	0.000685
LY6G5C	0.000000	0.000182
GNG8	7.500000	0.001949
CCT8L2	0.000000	0.004113
CSTL1	0.000000	0.001017
OSTN	0.000000	0.000043
NDST4	1.000000	0.000117
SCRT2	0.000000	0.000470
C17orf78	0.000000	0.000438
C1orf158	0.000000	0.000175
MYCT1	0.000000	0.000336
RPL23AP64	0.000000	0.000025
LAG3	8.000000	0.000178
SPDYE7P	0.000000	0.001069
OR52B2	78.000000	0.000226
OR5C1	0.000000	0.000011
OR6T1	1.000000	0.000710
PIP5K1P1	0.000000	0.000235
FNDC1	0.000000	0.000292
OR13C3	0.000000	0.000443
PTX4	0.000000	0.000039
SLC28A2	0.000000	0.005978
HS3ST4	0.000000	0.000094
SCRT1	0.000000	0.000192
SCGB1C1	0.000000	0.000099
B3GNT7	0.000000	0.000192
LRRC17	1.000000	0.000598
KRTAP19-4	0.000000	0.000154
PABPN1L	0.000000	0.001158
FOLR2	1.000000	0.000071
DCAF8L2	0.000000	0.000872
DEFB135	0.000000	0.000384
DNAJC25-GNG10	0.000000	0.000503
CYS1	0.000000	0.000465
HS6ST3	1.000000	0.000146
INSL4	0.000000	0.000064
ZNF45	0.000000	0.000652
DAZ2	0.000000	0.001821
CEACAM16	0.000000	0.000134
FCN3	1.000000	0.001214
OR1D4	0.000000	0.000289
NIPSNAP3B	0.000000	0.000663
KAAG1	0.000000	0.000076
EMR4P	0.000000	0.000123
DEFB106A	0.000000	0.000113
B4GALNT3	0.000000	0.000426
OR2T10	0.000000	0.000056
CUX2	0.000000	0.000511
PROK2	0.000000	0.000166
RARRES2	0.000000	0.000087
PI15	0.000000	0.001786
TRIM6-TRIM34	0.000000	0.000074
DEFB116	0.000000	0.000219
GLT6D1	0.000000	0.000033
ZNF709	0.000000	0.000083
PRPH2	6.000000	0.000442
C2orf27A	0.000000	0.000254
HS3ST6	1.000000	0.000121
PLA2G2D	0.000000	0.000228
SPANXN4	0.000000	0.001308
LYZL6	0.000000	0.000410
TAS2R42	0.000000	0.000387
TUB	0.000000	0.000378
FAM43B	0.000000	0.000052
ADAM18	0.000000	0.000222
PARM1	0.000000	0.000166
UMODL1	0.000000	0.000537
C10orf91	0.000000	0.000255
UGT1A5	0.000000	0.000060
C1orf177	0.000000	0.000039
C1orf189	0.000000	0.002197
GBX2	1.000000	0.000509
C1orf210	0.000000	0.000727
RARRES1	0.000000	0.000538
PDE7B	0.000000	0.001004
NRN1L	0.000000	0.000041
DPPA5	0.000000	0.000116
DUOXA2	1.000000	0.000620
POTEG	102.000000	0.000039
LIPK	0.000000	0.000014
GPR64	0.000000	0.000324
WNT6	0.000000	0.000039
LRIT3	0.000000	0.000088
